ID,Title,Keywords,Director,Cast,Genres,Vote Average
807172,The Exorcist: Believer,"'exorcism', 'faith', 'sequel', 'possession', 'disappearance', 'death of mother', 'exorcist', 'reboot', 'demonic possession', 'father daughter relationship'",David Gordon Green,"'Leslie Odom Jr.', 'Lidya Jewett', 'Olivia Marcum', 'Ann Dowd', 'Jennifer Nettles', 'Norbert Leo Butz', 'Okwui Okpokwasili', 'Raphael Sbarge', 'E.J. Bonilla', 'Ellen Burstyn', 'Linda Blair', 'Danny McCarthy', 'Tracey Graves', 'Celeste Oliva', 'Antoni Corone', 'Norah Murphy', 'Chloe Traicos', 'Chandu Kanuri', 'Richard Carr III', 'Malena Cunningham Anderson', 'Emily Rachel Gordon', 'Linda Boston', 'Nick Benas', 'Justin Paul Warren', 'Seth Loven', 'Dylan Probert', 'Amanda Beth', 'Lariah Alexandria', 'Cecil Chatman', 'Rory Gross', 'Nigel Barto', 'Edward James Warren', 'Forrest Briggs', 'Eliseo Antonio Paredes', 'Lize Johnston'",'Horror',6.177
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,"'new york city', 'sibling relationship', 'skateboarding', 'crime fighter', 'turtle', 'superhero', 'ninja', 'duringcreditsstinger', 'teenage mutant ninja turtles', 'aspiring journalist', 'anthropomorphic animal'",Jeff Rowe,"'Micah Abbey', 'Shamon Brown Jr.', 'Nicolas Cantu', 'Brady Noon', 'Ayo Edebiri', 'Maya Rudolph', 'John Cena', 'Seth Rogen', 'Rose Byrne', 'Natasia Demetriou', 'Giancarlo Esposito', 'Jackie Chan', 'Ice Cube', 'Paul Rudd', 'Post Malone', 'Hannibal Buress', 'Jimmy Donaldson', 'Derek Wilson', 'Lukas Williams', 'Michael Badalucco', 'Dempsey Pappion', 'John Capodice', 'Andia Winslow', 'Raechel Wong', 'David Faustino', 'Danny Mastrogiorgio', 'Noel Gibson', 'Myra Owyang', 'Kevin Eastman', 'Alex Hirsch', 'Mike Rianda', 'Bobby Wagner', 'Greg Levitan', 'Illya Quinteros', 'Natalie Canizares', 'Kyler Spears', 'Jeff Rowe'","'Animation', 'Comedy', 'Action', 'Science Fiction'",7.324
986210,Space Wars: Quest for the Deepstar,"'space war', 'space adventure'",Garo Setian,"'Michael Paré', 'Olivier Gruner', 'Sarah French', 'Tyler Gallant', 'Rachele Brooke Smith', 'Anahit Setian', 'Jed Rowen', 'Elise Muller', 'Sadie Katz', 'Wes Hubbard', 'Miranda Cover', 'Lamont Couch', 'O.G. Silverback'","'Science Fiction', 'Adventure', 'Action'",3.529
820525,After Everything,"'lisbon, portugal', 'writer's block', 'sequel', 'love', 'wedding', 'social media', 'troubled past', 'male writer', 'dysfunctional relationship', 'based on young adult novel', 'fanfic'",Castille Landon,"'Hero Fiennes Tiffin', 'Josephine Langford', 'Mimi Keene', 'Stephen Moyer', 'Louise Lombard', 'Arielle Kebbel', 'Carter Jenkins', 'Kiana Madeira', 'Rob Estes', 'Frances Turner', 'Dylan Sprouse', 'Benjamin Mascolo', 'Rosa Escoda', 'Ella Martine', 'Jessica Webber', 'Cora Kirk', 'Harrison Osterfield', 'Niyi Akin', 'Laura Dutra', 'Chance Perdomo', 'Anton Kottas', 'Iñigo Navarro', 'Paul S. Tracey', 'Marianne Bittencourt', 'José Mora Ramos', 'Rodrigo Soares', 'Carmen Santos', 'Ana Ivanova', 'Victoria Paige Watkins', 'Rita Forte', 'Stephanie Morfreita', 'Beatriz Ferraz', 'José Roquete', 'Stef Claro', 'Marcelo Fortuna'","'Romance', 'Drama'",7.043
976573,Elemental,"'fire', 'computer animation', 'duringcreditsstinger', 'elements', 'water', 'city'",Peter Sohn,"'Leah Lewis', 'Mamoudou Athie', 'Ronnie del Carmen', 'Shila Ommi', 'Wendi McLendon-Covey', 'Catherine O'Hara', 'Mason Wertheimer', 'Ronobir Lahiri', 'Wilma Bonet', 'Joe Pera', 'Matthew Yang King', 'Clara Lin Ding', 'Reagan To', 'Jeff Lapensee', 'Ben Morris', 'Alex Kapp', 'P.L. Brown', 'Jonathan Adams'","'Animation', 'Comedy', 'Family', 'Fantasy', 'Romance'",7.734
554600,Uri: The Surgical Strike,"'army', 'based on true story', 'terrorism', 'india', 'terrorist attack', 'indian army'",Aditya Dhar,"'Vicky Kaushal', 'Paresh Rawal', 'Yami Gautam', 'Kirti Kulhari', 'Mohit Raina', 'Dhairya Karwa', 'Rajit Kapoor', 'Ivan Rodrigues', 'Manasi Parekh', 'Swaroop Sampat', 'Shishir Sharma', 'Satyajit Sharma', 'Raj Babbar', 'Manish Chaudhary', 'Abrar Zahoor', 'Rakesh Bedi', 'Ujjwal Chopra', 'Riva Arora', 'Yogesh Soman', 'Akashdeep Arora', 'Adarsh Gautam', 'Manish Sharma', 'Aritro Rudraneil Banerjee', 'Navtej Hundal', 'Rukhsar Rehman', 'Ajit Shidhaye', 'Vitor Campos Miguel Neves'","'Action', 'Drama', 'War'",7.2
76617,Texas Chainsaw 3D,"'home', 'sequel', 'gore', 'leatherface', 'slasher', 'chainsaw', 'shattered home', 'violent death', 'bloody fight', 'blood lust', 'aftercreditsstinger', 'duringcreditsstinger', 'góry', 'sawing', 'hewitt'",John Luessenhop,"'Alexandra Daddario', 'Dan Yeager', 'Trey Songz', 'Tania Raymonde', 'Paul Rae', 'Thom Barry', 'Scott Eastwood', 'Shaun Sipos', 'Richard Riehle', 'Keram Malicki-Sánchez', 'Marilyn Burns', 'Sue Rock', 'Bill Moseley', 'Gunnar Hansen', 'John Dugan', 'Dodie Brown', 'Kari J. Kramer', 'Sam McKinzie', 'James MacDonald', 'Edwin Neal', 'Teri McMinn', 'William Vail', 'Paul A. Partain', 'Allen Danziger', 'Nikolette Noel', 'Jonathan Darden Reed', 'Tori London', 'Veleka Gray', 'Elena Sanchez', 'Juliet Reeves London', 'Roni Hummel', 'Sarah Dandashy', 'Brandon Noack'","'Horror', 'Thriller'",5.455
667538,Transformers: Rise of the Beasts,"'peru', 'alien', 'end of the world', 'based on toy', 'robot', 'duringcreditsstinger', '1990s', 'brother brother relationship'",Steven Caple Jr.,"'Anthony Ramos', 'Dominique Fishback', 'Peter Cullen', 'Ron Perlman', 'Peter Dinklage', 'Michelle Yeoh', 'Pete Davidson', 'Liza Koshy', 'Cristo Fernández', 'Luna Lauren Velez', 'Dean Scott Vazquez', 'Tobe Nwigwe', 'Sarah Stiles', 'Leni Parker', 'Frank Marrs', 'Aidan Devine', 'Kerwin Jackson', 'Mike Chute', 'Tyler Hall', 'Sean Tucker', 'Jay Farrar', 'Lucas Huarancca', 'Amiel Cayo', 'Santusa Cutipa', 'Yesenia Inquillay', 'Sumac T'Ika', 'Josue Sallo', 'Mellissa Alvarez', 'Gloria Cusi', 'Michael Kelly', 'Jason D. Avalos', 'Lesley Stahl', 'John DiMaggio', 'David Sobolov', 'Michaela Jaé Rodriguez', 'Colman Domingo', 'Tongayi Chirisa', 'Luke Jones'","'Action', 'Adventure', 'Science Fiction'",7.462
830764,Pet Sematary: Bloodlines,"'cemetery', 'sequel', 'prequel', 'remake', 'gore', 'pet cemetery', '1960s', 'forced to kill', 'pet monster', 'period piece', 'violence', 'horror', 'scary'",Lindsey Anderson Beer,"'Jackson White', 'Forrest Goodluck', 'Jack Mulhern', 'Henry Thomas', 'Natalie Alyn Lind', 'Isabella Star LaBlanc', 'Pam Grier', 'David Duchovny', 'Samantha Mathis', 'Christian Jadah', 'Steve Love', 'Karl Graboshas', 'Vincent Leclerc', 'Glen Gould', 'Matt Holland', 'Ted Whittall', 'John Boylan', 'Noah Labranche', 'Corgand Janeway-Svendsen', 'Jude Beny', 'Elliot Miville-Deschênes', 'Phoenix Wilson', 'Auden Larratt', 'Aron Benali'",'Horror',6.13
670292,The Creator,"'artificial intelligence (a.i.)', 'distant future', 'ex special forces', 'missing wife', 'robots'",Gareth Edwards,"'John David Washington', 'Madeleine Yuna Voyles', 'Gemma Chan', 'Allison Janney', 'Ken Watanabe', 'Sturgill Simpson', 'Amar Chadha-Patel', 'Marc Menchaca', 'Robbie Tann', 'Ralph Ineson', 'Michael Esper', 'Veronica Ngo', 'Ian Verdun', 'Daniel Ray Rodriguez', 'Rad Pereira', 'Syd Skidmore', 'Karen Aldridge', 'Teerawat Mulvilai', 'Leanna Chea', 'Sahatchai Chumrum', 'Apiwantana Duenkhao', 'Mariam Khummaung', 'Natthaphong Chaiyawong', 'Tawee Teesura', 'Kulsiri Thongrung', 'Charlie McElveen', 'Chananticha Chaipa', 'Sawanee Utoomma', 'Monthatip Suksopha', 'Brett Bartholomew', 'Jeb Kreager', 'Mackenzie Lansing', 'Stephen Howard Thomas', 'Agneta Catarina Békassy de Békas', 'Brett Parks', 'Phaithoon Wanglomklang', 'Ron Weaver', 'Mav Kang', 'John Garrett Mahlmeister', 'Scott Thomas', 'Kandanai Chotikapracal', 'Niko Rusakov', 'James David Henry', 'Eoin O'Brien', 'Dana Blouin', 'Anjana Ghogar', 'Pongsanart Vinsiri', 'Molywon Phantarak', 'Chalee Sankhavesa', 'Pat Skelton', 'Elliot Berk', 'Art Ybarra'","'Science Fiction', 'Action', 'Thriller'",7.059
926680,Breakout,,Brandon Slagle,"'Kristos Andrews', 'Louis Mandylor', 'Tom Sizemore', 'Brian Krause', 'Noel Gugliemi', 'Isaac C. Singleton Jr.', 'Frankie Cullen', 'Daniielle Alexis', 'Tommy Pistol'","'Action', 'Thriller'",4.333
569094,Spider-Man: Across the Spider-Verse,"'sacrifice', 'comic book', 'sequel', 'superhero', 'based on comic', 'alternate dimension', 'india', 'alternate version', 'super power', 'brooklyn, new york city', 'superhero team', 'spider bite', 'super villain', 'cliffhanger', 'teen superhero', 'chelsea', 'alternate universe', 'female superhero', 'interdimensional travel', 'defying fate'",Joaquim Dos Santos,"'Shameik Moore', 'Hailee Steinfeld', 'Jason Schwartzman', 'Oscar Isaac', 'Brian Tyree Henry', 'Luna Lauren Velez', 'Jake Johnson', 'Issa Rae', 'Karan Soni', 'Shea Whigham', 'Greta Lee', 'Amandla Stenberg', 'Jharrel Jerome', 'Andy Samberg', 'Jack Quaid', 'Rachel Dratch', 'Ziggy Marley', 'Jorma Taccone', 'Daniel Kaluuya', 'Mahershala Ali', 'J.K. Simmons', 'Donald Glover', 'Elizabeth Perkins', 'Kathryn Hahn', 'Ayo Edebiri', 'Nicole Delaney', 'Antonina Lentini', 'Atsuko Okatsuka', 'Peter Sohn', 'Melissa Sturm', 'Lorraine Velez', 'Nic Novicki', 'Taran Killam', 'Metro Boomin', 'Josh Keaton', 'Sofia Barclay', 'Danielle Perez', 'Yuri Lowenthal', 'Rita Rani Ahuja', 'Ismail Bashey', 'Oscar Camacho', 'Freddy Ferrari', 'Kerry Gutierrez', 'Kamal Khan', 'Angelo Sekou Kouyate', 'Andrew Leviton', 'David Michie', 'Sumit Naig', 'Juan Pacheco', 'Chrystee Pharris', 'Ben Pronsky', 'Al Rodrigo', 'Stan Sellers', 'Warren Sroka', 'Jasper Johannes Andrews', 'Gredel Berrios Calladine', 'Natalia Castellanos', 'Russell Tyre Francis', 'Deepti Gupta', 'Sohm Kapila', 'Pradnya Kuwadekar', 'Ashley London', 'Christopher Miller', 'Andrea Navedo', 'Lakshmi Patel', 'Jacqueline Pinol', 'Eliyas Qureshi', 'Lashana Rodriguez', 'Jaswant Dev Shrestha', 'Libby Thomas Dickey', 'Jason Linere-White', 'Sitara Attaie', 'Mayuri Bhandari', 'June Christopher', 'Michelle Jubilee Gonzalez', 'Marabina Jaimes', 'Rez Kempton', 'Lex Lang', 'Phil Lord', 'Richard Miro', 'Doug Nicholas', 'Shakira Ja'nai Paye', 'James Pirri', 'Marley Ralph', 'Michelle Ruff', 'Dennis Singletary', 'Amanda Troop', 'Ruth Zalduondo', 'Kimberly Bailey', 'Sanjay Chandani', 'Melanie Duke', 'Jorge R. Gutierrez', 'Miguel Jiron', 'Deepti Kingra-Mickelsen', 'Luisa Leschin', 'Caitlin McKenna', 'Andrew Morgado', 'Arthur Ortiz', 'Eliana A. Perez', 'Juan Pope', 'Mike Rianda', 'Erika Scopelli', 'Narender Sood', 'Cedric L. Williams', 'Kimiko Glenn', 'Peggy Lu', 'Andrew Garfield', 'Denis Leary', 'Tobey Maguire', 'Cliff Robertson', 'Alfred Molina', 'Post Malone', 'John Mulaney'","'Animation', 'Action', 'Adventure'",8.406
459003,Мавка: Лісова пісня,"'based on novel or book', 'fairy', 'nature', 'folklore', 'based on myths, legends or folklore', 'mavka', 'ukrainian folklore', 'independent film', 'love vs duty'",Oleksandra Ruban,"'Nataliia Denysenko', 'Artem Pyvovarov', 'Nazar Zadniprovskyi', 'Oleh Skrypka', 'Olena Kravets', 'Serhii Prytula', 'Oleh Mykhailiuta', 'Nataliia Sumska', 'Julia Sanina', 'Mykhailo Khoma', 'Nina Matviienko', 'Kateryna Osadcha', 'Andrii Mostrenko', 'Khrystyna Soloviy', 'Kateryna Kukhar', 'DakhaBrakha'","'Animation', 'Adventure', 'Family', 'Fantasy'",7.283
502356,The Super Mario Bros. Movie,"'gorilla', 'plumber', 'magic mushroom', 'anthropomorphism', 'based on video game', 'toad', 'aftercreditsstinger', 'duringcreditsstinger', 'damsel in distress', 'piano', 'brother brother relationship', 'evil king'",Michael Jelenic,"'Chris Pratt', 'Anya Taylor-Joy', 'Charlie Day', 'Jack Black', 'Keegan-Michael Key', 'Seth Rogen', 'Fred Armisen', 'Sebastian Maniscalco', 'Charles Martinet', 'Kevin Michael Richardson', 'Khary Payton', 'Rino Romano', 'John DiMaggio', 'Jessica DiCicco', 'Eric Bauza', 'Juliet Jelenic', 'Scott Menville', 'Carlos Alazraqui', 'Jason Broad', 'Ashly Burch', 'Rachel Butera', 'Cathy Cavadini', 'Will Collyer', 'Django Craig', 'Willow Geer', 'Aaron Hendry', 'Andy Hirsch', 'Barbara Harris', 'Phil LaMarr', 'Jeremy Maxwell', 'Daniel Mora', 'Eric Osmond', 'Noreen Reardon', 'Lee Shorten', 'Cree Summer', 'Nisa Ward', 'Nora Wyman'","'Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy'",7.755
997391,ആര്‍ഡിഎക്സ്: റോബര്‍ട്ട് ഡോണി സേവ്യര്‍,,Nahas Hidayath,"'Shane Nigam', 'Antony Varghese', 'Neeraj Madhav', 'Lal', 'Babu Antony', 'Baiju Santhosh', 'Maala Parvathi', 'Mahima Nambiar', 'Aima Sebastian', 'Nishanth Sagar', 'Vishnu Agasthya', 'Harishankar', 'Midhun Venugopal', 'Nahas Hidayath', 'Sujith Sankar', 'Arya Salim'","'Action', 'Drama'",6.88
545742,ワンピース エピソード オブ 空島,"'friendship', 'friends', 'pirate', 'based on manga', 'shounen', 'anime', 'remastering'",Konosuke Uda,"'Mayumi Tanaka', 'Kazuya Nakai', 'Akemi Okamura', 'Kappei Yamaguchi', 'Hiroaki Hirata', 'Ikue Otani', 'Yuriko Yamaguchi', 'Rieko Takahashi', 'Masami Suzuki', 'Hidekatsu Shibata', 'Toshiyuki Morikawa', 'Masaya Takatsuka', 'Ennosuke Ichikawa', 'Naoya Uchida', 'Hochu Otsuka', 'Yuko Minaguchi', 'Reiko Kiuchi'","'Animation', 'Action', 'Adventure', 'Comedy'",6.986
55241,Meteor Storm,,Tibor Takács,"'Michael Trucco', 'Kari Matchett', 'Brett Dier', 'Eric Johnson', 'Kevin McNulty', 'Lara Gilchrist', 'Emily Holmes', 'Carmen Moore', 'Jill Morrison', 'Kirsten Zien'","'Science Fiction', 'Adventure', 'TV Movie'",4.604
603692,John Wick: Chapter 4,"'new york city', 'martial arts', 'hitman', 'sequel', 'organized crime', 'osaka, japan', 'aftercreditsstinger', 'hunted', 'professional assassin', 'neo-noir', 'berlin'",Chad Stahelski,"'Keanu Reeves', 'Donnie Yen', 'Bill Skarsgård', 'Ian McShane', 'Laurence Fishburne', 'Lance Reddick', 'Clancy Brown', 'Hiroyuki Sanada', 'Rina Sawayama', 'Scott Adkins', 'Aimée Kwan', 'Marko Zaror', 'Natalia Tena', 'Shamier Anderson', 'George Georgiou', 'Yoshinori Tashiro', 'Hiroki Sumi', 'Daiki Suzuki', 'Julia Asuka Riedl', 'Milena Rendón', 'Ivy Quainoo', 'Irina Trifanov', 'Iryna Fedorova', 'Andrej Kaminsky', 'Sven Marquardt', 'Raicho Vasilev', 'Marie Pierra Kakoma', 'Gina Aponte', 'Christoph Hofmann'","'Action', 'Thriller', 'Crime'",7.795
1151534,Nowhere,"'lost at sea', 'one location', 'survival at sea'",Albert Pintó,"'Anna Castillo', 'Tamar Novas', 'Irina Bravo', 'Victoria Teijeiro', 'Lucia Soria', 'Mary Ruiz', 'Tony Corvillo', 'Mariam Torres', 'Edu Bulnes', 'Antonio Buíl', 'Said El Mouden', 'Kaabil Sekali', 'Saorla Wright', 'Emma Sánchez'","'Thriller', 'Drama'",7.589
695721,The Hunger Games: The Ballad of Songbirds & Snakes,"'based on novel or book', 'mentor', 'arena', 'fight', 'riot', 'dystopia', 'exploration', 'daughter', 'president', 'prequel', 'murder', 'survival', 'snow', 'creature', 'battle', 'spin off', 'death', 'fight to the death', 'young adult', 'academy', 'origin story', 'based on young adult novel', 'death game', 'teenager'",Francis Lawrence,"'Tom Blyth', 'Rachel Zegler', 'Hunter Schafer', 'Jason Schwartzman', 'Peter Dinklage', 'Viola Davis', 'Josh Andrés Rivera', 'Fionnula Flanagan', 'Isobel Jesper Jones', 'Ashley Liao', 'Jerome Lance', 'Knox Gibson', 'Mackenzie Lansing', 'Aamer Husain', 'Nick Benson', 'Lilly Cooper', 'Luna Steeples', 'Hiroki Berrecloth', 'Max Raphael', 'Zoë Renee', 'Ayomide Adegun', 'Kaitlyn Akinpelumi', 'Sofia Sanchez', 'Amélie Hoeferle', 'Irene Böhm', 'Cooper Dillon', 'Luna Kuse', 'Kjell Brutscheidt', 'Dimitri Abold', 'Athena Strates', 'Dakota Shapiro', 'George Somner', 'Vaughan Reilly', 'Flora Thiemann', 'Honor Gillies', 'Eike Onyambu', 'Konstantin Taffet', 'Burn Gorman', 'Scott Folan', 'Carl Spencer', 'Michael Greco', 'Daniela Grubert', 'Dexter Sol Ansell', 'Victoria Paige Watkins'","'Action', 'Adventure', 'Science Fiction'",7.983
811634,西游记之再世妖王,"'kung fu', 'anime'",Wang Yunfei,"'Jiang Bian', 'Haiting Cai', 'Su Shangqing', 'Zhang Lei', 'He Zhang', 'Lin Qiang', 'Sicen Liu', 'Wang Chenguang', 'Zhongyang Baomu', 'Sheng Feng', 'Zhang Yaohan', 'Bai Xuecen', 'Qiu Qiu', 'Roly Gutiérrez', 'Jason Kesser', 'Donald Guzzi', 'Dalton Walker'","'Animation', 'Action', 'Fantasy', 'Family'",7.137
870518,Sanctuary,"'hotel', 'eroticism', 'denver, colorado', 'dominatrix', 'dark comedy', 'dominance', 'job promotion', 'one location', 'power dynamics'",Zachary Wigon,"'Margaret Qualley', 'Christopher Abbott', 'Danita Battle', 'Rene Calvo', 'Christian Casatelli', 'Dominick Defilips'","'Thriller', 'Comedy', 'Drama'",6.06
1008042,Talk to Me,"'suicide', 'trauma', 'female friendship', 'addiction', 'possession', 'grief', 'female protagonist', 'death of mother', 'self mutilation', 'mental health', 'dead parent', 'social media', 'peer pressure', 'disembodied hand', 'generation z', 'self-harm', 'supernatural horror', 'cautionary tale', 'adelaide australia', 'body horror', 'graphic violence', 'teenager'",Michael Philippou,"'Sophie Wilde', 'Alexandra Jensen', 'Joe Bird', 'Otis Dhanji', 'Miranda Otto', 'Zoe Terakes', 'Chris Alosio', 'Marcus Johnson', 'Alexandria Steffensen', 'Ari McCarthy', 'Sunny Johnson', 'James Oliver', 'Cass Cumerford', 'Jett Gazley', 'Kitt Erhart-Bruce', 'Hamish Phillips', 'Kidaan Zelleke', 'Sarah Brokensha', 'Jayden Davison', 'Jodie Dry', 'Frances Cassar', 'Kelly Butler', 'Ava Stenta', 'Harli Ames', 'Leeanna Walsman', 'Kerry Reid', 'Robin Northover', 'Jacek Koman', 'Helene Philippou', 'Jude Turner', 'Zac Scott', 'Jess Kuss', 'David Roberts', 'Demi Van Kasteren', 'Pia Gillings', 'Oscar Wangel', 'Courtlan Gordan', 'Louisa Giameos', 'Jem O'Callaghan', 'Joe Romeo', 'Alex Noel McCarthy', 'Charlie Morkunas', 'Patricia Haycock', 'Murray Haycock', 'Catherine Purling', 'Nicola Thiele', 'David Simmons', 'Joseph House Baker', 'Alice Scheid', 'Anita Kimber', 'Ben Bullock', 'Brian Godfrey', 'Cooper Duncan', 'Daniel Pitt', 'Danielle Ruggiero-Prior', 'Dylan Warren', 'Emily Fogg', 'Emily Gun', 'Jason Moore', 'Jessica Homewood', 'Kate Portus', 'Lelum Rathnayake', 'Matt Goldwyn', 'Michael Gilmore', 'Philip Maynard', 'Sarah Baber', 'Saravjit Singh', 'Shadrack Kamau', 'Thomas Gardner', 'Mark Duncan', 'Ella Fenwick', 'Michael Harpas', 'Nikolas Gelios', 'Alex Philippou', 'Con Lipapis', 'Con Patelias', 'Louis Vavaroutsos', 'Uncle Mars', 'Nick Lipapis'","'Horror', 'Thriller'",7.194
1007427,Night Train,,Shane Stanley,"'Danielle C. Ryan', 'Diora Baird', 'Joe Lando', 'Abraham Benrubi', 'Joseph D. Reitman', 'Ivan Sergei', 'Brent Bailey', 'Kevin Joy', 'Paul Haapaniemi', 'Reggie Austin', 'Jillian Tremaine', 'Carly Diamond Stone', 'Galadriel Stineman', 'Nayeli Esparza'","'Action', 'Thriller', 'Crime'",6.313
298618,The Flash,"'secret identity', 'hero', 'superhero', 'based on comic', 'superhuman', 'super power', 'aftercreditsstinger', 'butterfly effect', 'dc extended universe (dceu)', 'superhuman abilities', 'loss of mother'",Andy Muschietti,"'Ezra Miller', 'Sasha Calle', 'Michael Keaton', 'Michael Shannon', 'Ron Livingston', 'Maribel Verdú', 'Kiersey Clemons', 'Antje Traue', 'Saoirse-Monica Jackson', 'Rudy Mancuso', 'Ed Wade', 'Jeremy Irons', 'Temuera Morrison', 'Sanjeev Bhaskar', 'Sean Rogers', 'Kieran Hodgson', 'Luke Brandon Field', 'Ian Loh', 'Karl Collins', 'Nikolaj Coster-Waldau', 'Poppy Shepherd', 'Nina Barker-Francis', 'Ava Hamada', 'Maurice Chung', 'Florence Wright', 'Bastian Antonio Fuentes', 'Andoni Gracia', 'Alex Hank', 'Miki Muschietti', 'Rebecca Hiller', 'Rob Hunt', 'Jonny Stockwell', 'Michael Byrch', 'Bret Jones', 'Sue Maund', 'Alex Batareanu', 'Andrei Nova', 'Gabriel Constantin', 'Oleg Mirochnikov', 'Katia Elizarova', 'Denis Khoroshko', 'Zsuzsa Magyar', 'Michael Lerman', 'Rosie Ede', 'Andy Muschietti', 'Ellie Rawnsley', 'Greg Lockett', 'Chelsea Leigh Macleod', 'Leslie Soo', 'Freya Evans', 'Sue Moore', 'Lynn Farleigh', 'Martin Pemberton', 'Sarah Lawn', 'David Calvitto', 'Ben Affleck', 'Gal Gadot', 'George Clooney', 'Jason Momoa', 'Nicolas Cage'","'Action', 'Adventure', 'Science Fiction'",6.841
1116598,Control Zeta,,Axel Gaibisso,"'Guillermo Farisco', 'Karen Medina', 'María Abadi', 'Sofía Elliot', 'Marian Farías Gómez', 'Rodrigo Sorribes', 'Ariel Zorzini', 'Oscar Dubini', 'Mario Salvati', 'Fernando Martino'","'Action', 'Science Fiction', 'Crime'",2.0
901362,Trolls Band Together,"'pop star', 'musical', 'brother', 'sequel', 'based on toy', 'reunite', 'sister sister relationship', 'brother brother relationship', 'trolls', 'jukebox musical'",Walt Dohrn,"'Anna Kendrick', 'Justin Timberlake', 'Camila Cabello', 'Eric André', 'Amy Schumer', 'Andrew Rannells', 'Daveed Diggs', 'Troye Sivan', 'Kid Cudi', 'Zosia Mamet', 'Zooey Deschanel', 'Kunal Nayyar', 'Kenan Thompson', 'Christopher Mintz-Plasse', 'Ron Funches', 'Anderson .Paak', 'RuPaul', 'Aino Jawo', 'Caroline Hjelt', 'Patti Harrison', 'Lance Bass', 'JC Chasez', 'Joey Fatone', 'Chris Kirkpatrick', 'Glozell Green', 'Dillon Francis', 'Walt Dohrn', 'David Fynn', 'Kevin Michael Richardson'","'Animation', 'Family', 'Music', 'Fantasy', 'Comedy'",6.5
804755,Agnes,"'nun', 'faith', 'priest', 'religion', 'church', 'demonic possession', 'rumor'",Mickey Reece,"'Molly C. Quinn', 'Jake Horowitz', 'Hayley McFarland', 'Rachel True', 'Zandy Hartig', 'Chris Browning', 'Ben Hall', 'Mary Buss', 'Chris Sullivan', 'Sean Gunn', 'Cait Brasel', 'Cheryl McConnell', 'Azrial Greene', 'Rita Scranton', 'Ginger Gilmartin', 'Bruce Davis', 'Van Quattro', 'Chris Freihofer', 'Ron Sutor', 'Jacob Snovel', 'Lorri Bohnert', 'Garrett O'Brien'",'Horror',4.094
335977,Indiana Jones and the Dial of Destiny,"'ancient rome', 'treasure hunt', 'sequel', 'flashback', 'knife fight', 'archaeologist', 'adventurer', '1960s', 'nazi germany', 'action adventure'",James Mangold,"'Harrison Ford', 'Phoebe Waller-Bridge', 'Mads Mikkelsen', 'Boyd Holbrook', 'Olivier Richters', 'Ethann Isidore', 'Toby Jones', 'Antonio Banderas', 'Karen Allen', 'John Rhys-Davies', 'Shaunette Renée Wilson', 'Thomas Kretschmann', 'Martin McDougall', 'Alaa Safi', 'Francis Chapman', 'Alfonso Rosario Mandia', 'Chase Brown', 'Nasser Memarzia', 'Amedeo Bianchimano', 'Anna Francolini', 'Gabby Wong', 'Adolfo Margiotta', 'Niccolo Cancellieri', 'Antonio Iorio', 'Manuel Klein', 'Holly Lawton', 'Guy Paul', 'Harriet Slater', 'Alton Fitzgerald White', 'Ian Porter', 'Daniel Anderson', 'Cory Peterson', 'Charles Hagerty', 'Ali Saleh', 'Amara Khan', 'Jill Winternitz', 'Billy Postlethwaite', 'Clara Greco', 'Joe Gallina', 'Nicholas Bendall', 'Thulani Storm', 'Edoardo Strano', 'Angelo Spagnoletti', 'Hicham Ouaraqa', 'Adil Louchgui', 'David Mills', 'Rhyanna Alexander-Davis', 'Gary Fannin', 'Gunnar Cauthery', 'Aron von Andrian', 'Nikola Trifunovic', 'Henry Garrett', 'Elena Saurel', 'Mike Massa', 'Anthony Ingruber', 'Christian Sacha Mehja-Stokes', 'Angus Yellowlees', 'Matthew Staite', 'Corrado Invernizzi', 'Joerg Stadler', 'Thorston Manderlay', 'Basil Eidenbenz', 'Johann Heske', 'Joshua Broadstone', 'Bruce Lester-Johnson', 'Martin Sherman', 'Allon Sylvain', 'William Meredith', 'Kate Doherty', 'Duran Fulton Brown', 'Eliza Mae Kyffin', 'Mauro Cardinali', 'Mark Killeen', 'Bharat Doshi', 'Aïssam Bouali', 'Douglas Robson', 'Mohammed R. Kamel', 'Bryony Miller', 'Tiwa Lade', 'Brodie Husband', 'Hannah Onslow'","'Adventure', 'Action'",6.677
